שם הקובץ,נתיב הקובץ,תיקיית המקור,מספר שורות
ביאור גמרא נוחה על בבא קמא.txt,אוצריא/תלמוד בבלי/גמרא נוחה/נזיקין/ביאור גמרא נוחה על בבא קמא.txt,Orayta,5844
ביאור גמרא נוחה על סנהדרין.txt,אוצריא/תלמוד בבלי/גמרא נוחה/נזיקין/ביאור גמרא נוחה על סנהדרין.txt,Orayta,6539
ביאור גמרא נוחה על עבודה זרה.txt,אוצריא/תלמוד בבלי/גמרא נוחה/נזיקין/ביאור גמרא נוחה על עבודה זרה.txt,Orayta,3708
ביאור גמרא נוחה על מכות.txt,אוצריא/תלמוד בבלי/גמרא נוחה/נזיקין/ביאור גמרא נוחה על מכות.txt,Orayta,1427
ביאור גמרא נוחה על בכורות.txt,אוצריא/תלמוד בבלי/גמרא נוחה/קדשים/ביאור גמרא נוחה על בכורות.txt,Orayta,2776
ביאור גמרא נוחה על זבחים.txt,אוצריא/תלמוד בבלי/גמרא נוחה/קדשים/ביאור גמרא נוחה על זבחים.txt,Orayta,5386
ביאור גמרא נוחה על תמורה.txt,אוצריא/תלמוד בבלי/גמרא נוחה/קדשים/ביאור גמרא נוחה על תמורה.txt,Orayta,955
ביאור גמרא נוחה על כריתות.txt,אוצריא/תלמוד בבלי/גמרא נוחה/קדשים/ביאור גמרא נוחה על כריתות.txt,Orayta,143
ביאור גמרא נוחה על חולין.txt,אוצריא/תלמוד בבלי/גמרא נוחה/קדשים/ביאור גמרא נוחה על חולין.txt,Orayta,6164
ביאור גמרא נוחה על מעילה.txt,אוצריא/תלמוד בבלי/גמרא נוחה/קדשים/ביאור גמרא נוחה על מעילה.txt,Orayta,819
ביאור גמרא נוחה על ערכין.txt,אוצריא/תלמוד בבלי/גמרא נוחה/קדשים/ביאור גמרא נוחה על ערכין.txt,Orayta,2073
ביאור גמרא נוחה על מנחות.txt,אוצריא/תלמוד בבלי/גמרא נוחה/קדשים/ביאור גמרא נוחה על מנחות.txt,Orayta,4856
ביאור גמרא נוחה על תמיד.txt,אוצריא/תלמוד בבלי/גמרא נוחה/קדשים/ביאור גמרא נוחה על תמיד.txt,Orayta,506
ביאור גמרא נוחה על יומא.txt,אוצריא/תלמוד בבלי/גמרא נוחה/מועד/ביאור גמרא נוחה על יומא.txt,Orayta,1703
ביאור גמרא נוחה על עירובין.txt,אוצריא/תלמוד בבלי/גמרא נוחה/מועד/ביאור גמרא נוחה על עירובין.txt,Orayta,4837
ביאור גמרא נוחה על מועד קטן.txt,אוצריא/תלמוד בבלי/גמרא נוחה/מועד/ביאור גמרא נוחה על מועד קטן.txt,Orayta,1709
ביאור גמרא נוחה על ראש השנה.txt,אוצריא/תלמוד בבלי/גמרא נוחה/מועד/ביאור גמרא נוחה על ראש השנה.txt,Orayta,1780
ביאור גמרא נוחה על תענית.txt,אוצריא/תלמוד בבלי/גמרא נוחה/מועד/ביאור גמרא נוחה על תענית.txt,Orayta,1757
ביאור גמרא נוחה על סוכה.txt,אוצריא/תלמוד בבלי/גמרא נוחה/מועד/ביאור גמרא נוחה על סוכה.txt,Orayta,2557
ביאור גמרא נוחה על מגילה.txt,אוצריא/תלמוד בבלי/גמרא נוחה/מועד/ביאור גמרא נוחה על מגילה.txt,Orayta,2255
ביאור גמרא נוחה על פסחים.txt,אוצריא/תלמוד בבלי/גמרא נוחה/מועד/ביאור גמרא נוחה על פסחים.txt,Orayta,5750
ביאור גמרא נוחה על שבת.txt,אוצריא/תלמוד בבלי/גמרא נוחה/מועד/ביאור גמרא נוחה על שבת.txt,Orayta,5359
ביאור גמרא נוחה על חגיגה.txt,אוצריא/תלמוד בבלי/גמרא נוחה/מועד/ביאור גמרא נוחה על חגיגה.txt,Orayta,1323
ביאור גמרא נוחה על ביצה.txt,אוצריא/תלמוד בבלי/גמרא נוחה/מועד/ביאור גמרא נוחה על ביצה.txt,Orayta,1832
ביאור גמרא נוחה על ברכות.txt,אוצריא/תלמוד בבלי/גמרא נוחה/זרעים/ביאור גמרא נוחה על ברכות.txt,Orayta,4387
ביאור גמרא נוחה על גיטין.txt,אוצריא/תלמוד בבלי/גמרא נוחה/נשים/ביאור גמרא נוחה על גיטין.txt,Orayta,4748
ביאור גמרא נוחה על כתובות.txt,אוצריא/תלמוד בבלי/גמרא נוחה/נשים/ביאור גמרא נוחה על כתובות.txt,Orayta,5317
ביאור גמרא נוחה על יבמות.txt,אוצריא/תלמוד בבלי/גמרא נוחה/נשים/ביאור גמרא נוחה על יבמות.txt,Orayta,6587
ביאור גמרא נוחה על נדרים.txt,אוצריא/תלמוד בבלי/גמרא נוחה/נשים/ביאור גמרא נוחה על נדרים.txt,Orayta,1247
ביאור גמרא נוחה על נזיר.txt,אוצריא/תלמוד בבלי/גמרא נוחה/נשים/ביאור גמרא נוחה על נזיר.txt,Orayta,2429
ביאור גמרא נוחה על קידושין.txt,אוצריא/תלמוד בבלי/גמרא נוחה/נשים/ביאור גמרא נוחה על קידושין.txt,Orayta,4229
ביאור גמרא נוחה על סוטה.txt,אוצריא/תלמוד בבלי/גמרא נוחה/נשים/ביאור גמרא נוחה על סוטה.txt,Orayta,3023
ביאור גמרא נוחה על נדה.txt,אוצריא/תלמוד בבלי/גמרא נוחה/טהרות/ביאור גמרא נוחה על נדה.txt,Orayta,4113
דברי יואל על התורה.txt,אוצריא/חסידות/סאטמר/דברי יואל על התורה.txt,Tashma,17411
דברי יואל על המועדים.txt,אוצריא/חסידות/סאטמר/דברי יואל על המועדים.txt,Tashma,19912
נוסח הכתובה.txt,אוצריא/סדר התפילה/חיבורים נוספים/נוסח הכתובה.txt,MoreBooks,8
יזכור.txt,אוצריא/סדר התפילה/חיבורים נוספים/יזכור.txt,MoreBooks,13
מלחמת מצווה.txt,אוצריא/סדר התפילה/מפרשים/מלחמת מצווה.txt,MoreBooks,47
חמש חנוכות.txt,אוצריא/מחשבת ישראל/אחרונים/חמש חנוכות.txt,MoreBooks,97
"חזון איש, אמונה ובטחון.txt","אוצריא/מחשבת ישראל/אחרונים/חזון איש, אמונה ובטחון.txt",MoreBooks,354
הערות על פני המים.txt,אוצריא/תנך/אחרונים/הערות על פני המים.txt,MoreBooks,1933
פירוש הגרא על מגלת אסתר על דרך הפשט.txt,אוצריא/תנך/אחרונים/פירוש הגרא על מגלת אסתר על דרך הפשט.txt,MoreBooks,303
פירוש הגרא על שיר השירים.txt,אוצריא/תנך/אחרונים/פירוש הגרא על שיר השירים.txt,MoreBooks,364
הערות על פירוש הגרא על מגלת אסתר על דרך הפשט.txt,אוצריא/תנך/אחרונים/הערות על פירוש הגרא על מגלת אסתר על דרך הפשט.txt,MoreBooks,4
טעמא דקרא.txt,אוצריא/תנך/אחרונים/טעמא דקרא.txt,MoreBooks,1974
פירוש הגרא על מגלת אסתר על דרך הרמז.txt,אוצריא/תנך/אחרונים/פירוש הגרא על מגלת אסתר על דרך הרמז.txt,MoreBooks,80
פני המים.txt,אוצריא/תנך/אחרונים/פני המים.txt,MoreBooks,1038
תרגום ירושלמי - כתב יד פאריס.txt,אוצריא/תנך/תרגומים/תרגום ירושלמי/תרגום ירושלמי - כתב יד פאריס.txt,MoreBooks,1425
הערות על תרגום ירושלמי - כתב יד פאריס.txt,אוצריא/תנך/תרגומים/תרגום ירושלמי/הערות על תרגום ירושלמי - כתב יד פאריס.txt,MoreBooks,36
מפקתא פשיטתא.txt,אוצריא/תנך/תרגומים/תרגום סורי/מפקתא פשיטתא.txt,MoreBooks,6043
רבינו יונה על משלי.txt,אוצריא/תנך/ראשונים/רבינו יונה על משלי.txt,MoreBooks,462
ספר יצירה - מסודר.txt,אוצריא/קבלה/ספר יצירה/ספר יצירה - מסודר.txt,MoreBooks,153
ספרא דצניעותא.txt,אוצריא/קבלה/זהר/ספרא דצניעותא.txt,MoreBooks,150
"האידרות - אדרא רבא, אדרא זוטא, אדרא דמשכנא.txt","אוצריא/קבלה/זהר/האידרות - אדרא רבא, אדרא זוטא, אדרא דמשכנא.txt",MoreBooks,650
ספרא דצניעותא עם ביאור הגרא.txt,אוצריא/קבלה/זהר/ספרא דצניעותא עם ביאור הגרא.txt,MoreBooks,1864
מאמר חכמת האמת להרמחל.txt,אוצריא/קבלה/רמחל/מאמר חכמת האמת להרמחל.txt,MoreBooks,18
קלח פתחי חכמה - הפתחים בלבד.txt,אוצריא/קבלה/רמחל/קלח פתחי חכמה - הפתחים בלבד.txt,MoreBooks,439
עשרה פרקים לרמחל - כללות האילן הקדוש.txt,אוצריא/קבלה/רמחל/עשרה פרקים לרמחל - כללות האילן הקדוש.txt,MoreBooks,234
פירוש מיוחס לרבינו שמעיה על מסכת מדות.txt,אוצריא/משנה/ראשונים/פירוש מיוחס לרבינו שמעיה על מסכת מדות.txt,MoreBooks,64
פירוש הראש על קינים.txt,אוצריא/משנה/ראשונים/ראש/פירוש הראש על קינים.txt,MoreBooks,108
מאירי על מקואות.txt,אוצריא/משנה/ראשונים/מאירי/מאירי על מקואות.txt,MoreBooks,322
הערות על מאמר דבר תורה.txt,אוצריא/ספרי מוסר/אחרונים/הערות על מאמר דבר תורה.txt,MoreBooks,41
הערות על מזור ותרופה.txt,אוצריא/ספרי מוסר/אחרונים/הערות על מזור ותרופה.txt,MoreBooks,11
מעלות התורה.txt,אוצריא/ספרי מוסר/אחרונים/מעלות התורה.txt,MoreBooks,209
בית הלוי על מצות הביטחון.txt,אוצריא/ספרי מוסר/אחרונים/בית הלוי על מצות הביטחון.txt,MoreBooks,27
מאמר דבר תורה.txt,אוצריא/ספרי מוסר/אחרונים/מאמר דבר תורה.txt,MoreBooks,87
אמרות טהורות.txt,אוצריא/ספרי מוסר/אחרונים/אמרות טהורות.txt,MoreBooks,105
מזור ותרופה.txt,אוצריא/ספרי מוסר/אחרונים/מזור ותרופה.txt,MoreBooks,153
ראש הגבעה.txt,אוצריא/ספרי מוסר/אחרונים/ראש הגבעה.txt,MoreBooks,67
חוסן יהושע.txt,אוצריא/ספרי מוסר/אחרונים/חוסן יהושע.txt,MoreBooks,114
אגרא דפרקא.txt,אוצריא/חסידות/ספרי חסידות נוספים/אגרא דפרקא.txt,MoreBooks,873
מאירי על מסכת שקלים.txt,אוצריא/תלמוד ירושלמי/מפרשים/מאירי על מסכת שקלים.txt,MoreBooks,232
גירסת ספריה.txt,אוצריא/אודות התוכנה/גירסת ספריה.txt,MoreBooks,1
עריכת ספר באוצריא.txt,אוצריא/אודות התוכנה/עריכת ספר באוצריא.txt,MoreBooks,159
הערות על סיפורי גלגולים ורוחות.txt,אוצריא/ספרות עזר/תולדות עם ישראל/הערות על סיפורי גלגולים ורוחות.txt,MoreBooks,17
סדר תנאים ואמוראים.txt,אוצריא/ספרות עזר/תולדות עם ישראל/סדר תנאים ואמוראים.txt,MoreBooks,203
סיפורי גלגולים ורוחות.txt,אוצריא/ספרות עזר/תולדות עם ישראל/סיפורי גלגולים ורוחות.txt,MoreBooks,356
ספר כריתות.txt,אוצריא/ספרות עזר/כללי השס/ספר כריתות.txt,MoreBooks,678
ספר השרשים לרדק.txt,אוצריא/ספרות עזר/מילונים/ספר השרשים לרדק.txt,MoreBooks,4429
אספקלריה אותיות נ - ת.txt,אוצריא/ספרות עזר/אנציקלופדיות/אספקלריה אותיות נ - ת.txt,MoreBooks,90854
הערות על מיקרופדיה.txt,אוצריא/ספרות עזר/אנציקלופדיות/הערות על מיקרופדיה.txt,MoreBooks,12477
אספקלריה אותיות א - מ.txt,אוצריא/ספרות עזר/אנציקלופדיות/אספקלריה אותיות א - מ.txt,MoreBooks,136196
אנציקלופדיה הון יוסף.txt,אוצריא/ספרות עזר/אנציקלופדיות/אנציקלופדיה הון יוסף.txt,MoreBooks,1675
מיקרופדיה.txt,אוצריא/ספרות עזר/אנציקלופדיות/מיקרופדיה.txt,MoreBooks,75656
שדי חמד כללים.txt,אוצריא/ספרות עזר/אנציקלופדיות/שדי חמד/שדי חמד כללים.txt,MoreBooks,5326
שדי חמד באר בשדי.txt,אוצריא/ספרות עזר/אנציקלופדיות/שדי חמד/שדי חמד באר בשדי.txt,MoreBooks,349
כללי הפוסקים החדש - מלוקט מהשדי חמד.txt,אוצריא/ספרות עזר/אנציקלופדיות/שדי חמד/כללי הפוסקים החדש - מלוקט מהשדי חמד.txt,MoreBooks,69
חוות דעת באורים.txt,אוצריא/הלכה/שולחן ערוך/מפרשים/חוות דעת/חוות דעת באורים.txt,MoreBooks,1467
חוות דעת חדושים.txt,אוצריא/הלכה/שולחן ערוך/מפרשים/חוות דעת/חוות דעת חדושים.txt,MoreBooks,2491
כתר ראש.txt,אוצריא/הלכה/אחרונים/כתר ראש.txt,MoreBooks,360
פסקי תשובה חלק א.txt,אוצריא/הלכה/אחרונים/פסקי תשובה חלק א.txt,MoreBooks,342
חסד לאלפים אורח חיים.txt,אוצריא/הלכה/אחרונים/חסד לאלפים אורח חיים.txt,MoreBooks,3274
הערות על כתר ראש.txt,אוצריא/הלכה/אחרונים/הערות על כתר ראש.txt,MoreBooks,71
תורת החטאת.txt,אוצריא/הלכה/אחרונים/תורת החטאת.txt,MoreBooks,1246
"חזון איש, טהרות.txt","אוצריא/הלכה/אחרונים/חזון איש/חזון איש, טהרות.txt",MoreBooks,8781
"חזון איש, אורח חיים מועד.txt","אוצריא/הלכה/אחרונים/חזון איש/חזון איש, אורח חיים מועד.txt",MoreBooks,7255
"חזון איש, זרעים.txt","אוצריא/הלכה/אחרונים/חזון איש/חזון איש, זרעים.txt",MoreBooks,7041
"חזון איש, יורה דעה.txt","אוצריא/הלכה/אחרונים/חזון איש/חזון איש, יורה דעה.txt",MoreBooks,7940
דור המלקטים על אורח חיים.txt,אוצריא/הלכה/מחברי זמננו/דור המלקטים על אורח חיים.txt,MoreBooks,190760
הערות על תנא ושייר.txt,אוצריא/הלכה/מערכות ועניינים/הערות על תנא ושייר.txt,MoreBooks,237
שעורי הלכה.txt,אוצריא/הלכה/מערכות ועניינים/שעורי הלכה.txt,MoreBooks,818
