"categoryPath","title","author","heShortDesc","heDesc","heDescNew"
"מדרש>אגדה>מדרש לקח טוב","מדרש לקח טוב על שיר השירים","טוביה בן אליעזר","","מדרש לקח טוב, המכונה גם פסיקתא זוטרתא, הוא פירוש מדרשי על חמשת חומשי תורה וחמש מגילות. שם הספר מרמז לשם המחבר, טוביה, וגם למנהגו להתחיל כל פרשה עם ביאור קצר על פסוק שיש בו המילה 'טוב'. הפתיחה לפרשת בראשית הוא פירוש על הפסוק 'כי לקח טוב נתתי לכם'.","מדרש לקח טוב, המכונה גם פסיקתא זוטרתא, הוא פירוש מדרשי על חמישה חומשי תורה וחמש מגילות. שם הספר מרמז לשם המחבר, טוביה, וגם למנהגו לפתוח כל פרשה בביאור קצר על פסוק שיש בו המילה 'טוב'. הפתיחה לפרשת בראשית היא פירוש על הפסוק 'כי לקח טוב נתתי לכם'."
"משנה>אחרונים על המשנה","מדרש שמואל על אבות","שמואל די אוזידא","","ליקוט של פירושים על פרקי אבות ממפרשים רבים, עם חידושים של המחבר עצמו.","ליקוט של פירושים על פרקי אבות ממפרשים רבים, בצירוף חידושי המחבר עצמו."
"בית שני>פילון","מדרשי פילון","פילון האלכסנדרוני","פרשנות המקרא האלגורית העתיקה ביותר המתועדת. כוללת פרשנות מהמאה ה-20.","פרשנות אלגוריתית שכתב פילון מאלכסנדריה לפני כתיבת הספרות התנאית. ליקוטים מספר ""שאלות ותשובות"" ושאר כתבי פילון מתורגמים מארמנית ויוונית לעברית עם ביאורים והשוואות לספרות חז""ל, על ידי שמואל בלקין.","פרשנות אלגורית שכתב פילון מאלכסנדריה לפני חיבור הספרות התנאית. ליקוטים מן הספר ""שאלות ותשובות"" ומשאר כתבי פילון, מתורגמים מארמנית ומיוונית לעברית עם ביאורים והשוואות לספרות חז""ל, מאת שמואל בלקין."
"שו""ת>גאונים","מוספיה תשובות הגאונים","","אוסף כתבי יד של שאלות ותשובות ופרשנות התלמוד מימי הגאונים, שיצא לאור במאה ה-19.","",""
"מחשבת ישראל>ספרות מודרנית>הרב לורד יונתן זקס","מוסריות; שיקום הטוב המשותף בעידן מפולג","יונתן זקס","התחקות אחר אובדן קוד מוסרי חזק ומשותף וקריאה לבנייה מחדש של יסוד מוסרי משותף, בתרגום לעברית","בספר *מוסריות; שיקום הטוב המשותף בעידן מפולג*, הרב לורד יונתן זקס עוקב אחר משברים עכשוויים הנובעים מאובדן של קוד מוסרי חזק ומשותף והעלאת האינטרס האישי על פני טובת הכלל. זקס מתאר את התדרדרות אמות המידה הציבוריות ואת השפעתה על קשיים רבים בחיי הפרט כמו בדידות ודיכאון. החיבור נשען על מגוון מקורות כדי להוכיח שאין חירות ללא מוסר ואין חופש ללא אחריות, בטענה שכולם חייבים לקחת חלק בבנייה מחדש של יסוד מוסרי משותף.","בספר 'מוסריות; שיקום הטוב המשותף בעידן מפולג' עוקב הרב לורד יונתן זקס אחר משברים עכשוויים הנובעים מאובדן קוד מוסרי חזק ומשותף ומהעדפת האינטרס האישי על פני טובת הכלל. זקס מתאר את התדרדרות אמות המידה הציבוריות ואת השפעתה על קשיים רבים בחיי הפרט, כמו בדידות ודיכאון. החיבור נשען על מקורות מגוונים כדי להראות שאין חירות ללא מוסר ואין חופש ללא אחריות, ובטענה שעל הכל ליטול חלק בבניית יסוד מוסרי משותף מחדש."
"מחשבת ישראל>ספרות מודרנית>הרב לורד יונתן זקס","מועדים לשיחה; מהדורה משפחתית","יונתן זקס","חיבור עכשווי עבור מחנכים ומשפחות ללימוד ודיון בחגים","'מועדים לשיחה; מהדורה משפחתית' הוא חיבור עכשווי להורים, משפחות ומחנכים שנועד לעודד את השיחות הבין-דוריות סביב חגי ישראל. עבור כל חג מציג הספר שלל רעיונות שכתב הרב יונתן זקס שהותאמו למשפחות עבור דיון סביב שולחן החג או לקראתו. החיבור כולל מתודות חינוכיות כמו ""על החג בקצרה"", מחשבות עומק על תפילות היום, סיפורים מרתקים, עובדות מהנות, חידונים ושאלות מחשבה לדיון משפחתי.","'מועדים לשיחה; מהדורה משפחתית' הוא חיבור עכשווי להורים, למשפחות ולמחנכים, שנועד לעודד שיחה בין-דורית סביב חגי ישראל. עבור כל חג מציג הספר שלל רעיונות שכתב הרב יונתן זקס והותאמו למשפחות לדיון סביב שולחן החג או לקראתו. החיבור כולל דרכי לימוד כמו ""על החג בקצרה"", מחשבות עומק על תפילות היום, סיפורים, עובדות, חידונים ושאלות לדיון משפחתי."
"מחשבת ישראל>ספרות מודרנית>הרב לורד יונתן זקס","מועדים לשיחה; קריאות חדשות בחגי ישראל","יונתן זקס","היכרות עם הנושאים והמשמעות מאחורי המועדים ראש השנה, יום כיפור, סוכות, פסח ושבועות","*מועדים לשיחה* הוא חיבור מאת הרב לורד יונתן זקס ובו עיון דרך היבטים שונים ומגוונים על מקראי הקודש, החגים הנזכרים בתורה. החיבור משלב באופן מפתיע ומלא ידע נרחב בין מצוות התורה, תקנות חז""ל, תפילות ומנהגי החג וגם הגות מחשבתית, היסטורית ומוסרית. בחיבור עיסוק במשמעותם העמוקה של חמשת המועדים: ראש השנה, יום כיפור, סוכות, פסח ושבועות.","'מועדים לשיחה' הוא חיבור מאת הרב לורד יונתן זקס ובו עיון בהיבטים שונים ומגוונים של מקראי הקודש, החגים הנזכרים בתורה. החיבור משלב ידע נרחב בין מצוות התורה, תקנות חז""ל, תפילות ומנהגי החג לבין הגות מחשבתית, היסטורית ומוסרית. הספר עוסק במשמעותם העמוקה של חמשת המועדים: ראש השנה, יום כיפור, סוכות, פסח ושבועות."
"מחשבת ישראל>ספרות מודרנית","מורה נבוכי הזמן","נחמן קרוכמל","חיבור מן המאה ה-19 מאת הוגה הדעות נחמן קרוכמל על השפעת פילוסופיה והיסטוריוסופיה על המחשבה היהודית.","מורה נבוכי הזמן הוא חיבור רב השפעה מן המאה ה-19 מאת נחמן קרוכמל הידוע גם בכינוי רנ""ק. יצירה הגותית זו עוסקת בהשפעת ההיסטוריה והתפתחותה על העם היהודי. שם הספר מזכיר את שם ספרו של הרמב""ם ""מורה נבוכים"" שעסק בהשפעת הפילוסופיה של אריסטו על האמונה, וכמוהו גם רנ""ק עסק בספרו בהשפעת הפילוסופיה של המאה ה-19 ובמיוחד זו של הגל על המחשבה היהודית. במהלך הספר מרחיב המחבר על ייחודו של עם ישראל וברעיון המונותאיזם שהביא לעולם ועל השפעת רעיון זה על ההיסטוריה ועל האנושות כולה. ככל הנראה רנ""ק נפטר בטרם השלים את כל פרקי ספרו, אותו ערך והוציא לאור החוקר יום-טוב ליפמן צונץ.","מורה נבוכי הזמן הוא חיבור רב השפעה מן המאה ה-19 מאת נחמן קרוכמל, הידוע גם בכינוי רנ""ק. חיבור הגותי זה עוסק בהשפעת ההיסטוריה והתפתחותה על העם היהודי. שם הספר מזכיר את שם ספרו של הרמב""ם ""מורה נבוכים"", שעסק בהשפעת הפילוסופיה של אריסטו על האמונה, וכמוהו עסק גם רנ""ק בהשפעת הפילוסופיה של המאה ה-19, ובמיוחד זו של הגל, על המחשבה היהודית. במהלך הספר מרחיב המחבר על ייחודו של עם ישראל וברעיון ייחוד ה' שהביא לעולם ועל השפעת רעיון זה על ההיסטוריה ועל האנושות כולה. רנ""ק נפטר בטרם השלים את כל פרקי ספרו, ואותו ערך והוציא לאור החוקר יום-טוב ליפמן צונץ."
"משנה>אחרונים על המשנה","מותר קנים על משנה קינים","יצחק אייזיק ספרין","","פירוש למסכת קינים","פירוש למסכת קינים."
"תנ""ך>אחרונים על התנ״ך>מזרחי>תורה","מזרחי","אליהו בן אברהם מזרחי","","פירוש לפירושו של רש""י על התורה, הנחשב לאחד הפירושים המרכזיים לרש""י. הספר מביא את המקורות מהתלמוד ומהמדרש שמהם שאב רש""י את פירושו, ומגין עליו מהשגות של מפרשים אחרים, ובמיוחד מהשגות הרמב""ן.","פירוש לפירושו של רש""י על התורה, הנחשב לאחד הפירושים המרכזיים על רש""י. הספר מביא את המקורות מן התלמוד ומן המדרש שמהם שאב רש""י את פירושו, ומגן עליו מהשגות של מפרשים אחרים, ובמיוחד מהשגות הרמב""ן."
